,RMemberId,RMemberName,RObjId,RContent,replydate
10167,179330497,旺旺144,1206660,"该车设计的非常超现代,给人一种高级感!",2021-09-27 20:22:35
10168,102850174,迈腾车主A6梦,1206660,星途TX呢？国内不是有大V能96km吗？,2021-09-26 16:43:18
10169,4601552,加油去旅行,1206660,V90和v90cc不是一款车,2021-09-26 07:53:20
10170,4601552,加油去旅行,1206660,v90cc 不是轿车，谢谢！离地间隙210mm呢,2021-09-24 08:35:17
10171,221625320,之家车友5090369,1206660,奔驰很差,2021-09-23 21:49:00
10172,217923882,ahz06j,1206660,比亚迪汉EV  麋鹿测试成绩80km/h  ！！！！！<br/>小编为什么没把汉写进去？,2021-09-22 23:42:41
10173,60393395,solved,1206660,x4 这么离谱？,2021-09-22 20:12:35
10174,195734060,PCY0403,1206660,A4L呢,2021-09-22 19:55:08
10175,40270338,桂林车友7980765,1206660,冷门车都上榜首？？？？,2021-09-22 18:53:32
10176,204328021,不懂小小心车,1206660,所谓的国际标准，也是场地设置是按通用标准来的，关键还是驾驶员，怎么着也得是3名以上驾驶员，每台车2-3次再取平均成绩，这还有些说服力，这个数值，感觉不够客观,2021-09-22 16:24:07
10177,3328687,a1e2c370,1206660,沃尔沃垫底啊,2021-09-22 15:29:02
10178,1201081,yzq1031,1206660,期待福特锐界麋鹿测试成绩！,2021-09-22 14:52:30
10179,31533022,星雨纵横,1206660,麋鹿和操控并不是等价的关系。麋鹿好的车操控不一定就好，反之亦然。而且麋鹿的成绩总体上和车长车宽成反比,2021-09-22 12:58:49
10180,320502,kaiwin16,1206660,星越L麋鹿测试成绩79km/h的可信性有多少？高车身悬挂软的suv成绩竟然比一众性能车高那么多,2021-09-22 10:49:36
10181,53483230,致远小驹,1206660,标致2008的位置有点突兀,2021-09-22 10:13:09
10182,13615379,没啥特长,1206660,不怎么关注轿车，印象中轿车的操控不应该比SUV好很多吗，单看本期数据，怎么还不如SUV呢；,2021-09-22 09:33:57
10183,21791983,Lidlesseye,1206660,95km/h的奇瑞星途TX呢，看不起我奇瑞是不是 （doge）,2021-09-22 09:28:08
10184,27835798,旅途中加了了解,1206660,标致永远的神,2021-09-22 09:10:07
10185,239437727,松oba,1206307,车定了，S GS四驱运动版（白色）。 要等一个多月。真难等。,2022-03-16 09:19:38
10186,210131706,之家车友2911608,1206307,方向盘还差点意思，运动车型不露两个真排气怎么说的过去,2021-11-05 19:26:16
10187,28202813,Livebest89,1206307,通用的车买早买后悔 后期优惠气的老车主想砸4S店,2021-11-04 12:26:27
10188,29895946,4735问苍穹,1206307,开三年油耗高的吓死人,2021-11-03 15:29:13
10189,29895946,4735问苍穹,1206307,不看脸不看标，侧后面一看完全马自达，包括尾部挂标突出那些部分完全就是马自达。,2021-11-03 15:28:09
10190,9357776,米老鼠0016,1206307,这48V轻混电机属于iSG还是Bsg，怎么还有ibsg？,2021-11-03 09:31:54
10191,220026154,幸福的不知道x,1206307,看看,2021-11-02 18:34:52
10192,7656276,IWC绿,1206307,说是GS，只不过在普通2.0T的车型上多加了一点装饰而已……,2021-11-02 18:06:09
10193,183934662,大连车友1290353,1206307,中控难看，太斜了,2021-11-02 06:30:29
10194,220026154,幸福的不知道x,1206307,喜欢,2021-11-01 21:28:21
10195,201266961,上海车友7928682,1206307,48伏电池和电机能用几年？更换多少钱？,2021-10-30 21:28:55
10196,187245870,aqur1hdhzzt,1206307,这车买的人很少，只针对特定群体。多数人都去买昂科威了，起码那个大还便宜。,2021-10-29 00:10:34
10197,196631311,鹿邑猛哥,1206307,比例不太好，车头长，后备箱就小了不少！后排座椅太直切不能移动.调节！有点失败！,2021-10-27 20:25:32
10198,29282932,明天就回家咯,1206307,喇叭声音不对，太小声了,2021-10-26 20:11:32
10199,38398111,佳木斯车友4597539,1206307,早些年昂科雷 18L左右，近几年GL8 18L左右。美系车挺好的，就是油箱设计的小 原厂80L的油箱就够用了。,2021-10-25 13:43:48
10200,219856138,月儿清秀,1206307,外观运动感很强很大气,2021-10-25 11:20:17
10201,218626206,威力必达,1206307,挺喜欢这款车的,2021-10-22 11:06:58
10202,222269016,五哈哈哈哈哈哈,1206307,运动型车，地板油的推背感还没有开定速巡航的推背感强，主打舒适，开了6200公里很不满意的一个地方,2021-10-21 16:02:30
10203,215805468,乌鲁木齐车友3295036,1206307,这车那里优惠4万？一毛都没优惠好不,2021-10-20 20:31:23
10204,230733022,金鼠纳福j,1206307,蓝色好看。期待红色,2021-10-20 08:53:50
10205,230733022,金鼠纳福j,1206307,不错,2021-10-19 21:04:56
10206,16738187,百色车友3822836,1206307,等着优惠5万就提车,2021-10-18 12:31:59
10207,38398111,佳木斯车友4597539,1206307,别克20个油不是梦,2021-10-14 02:19:41
10208,4851293,风口浪尖2012,1206307,运动型车，可惜排气不霸气,2021-10-13 23:00:19
10209,65889707,仰咚咚,1206307,副驾少电动,2021-10-13 18:56:05
10210,197961906,烧红的记忆,1206307,很不错，很喜欢,2021-10-13 18:49:31
10211,230201768,季候风黄,1206307,穿西服的运动家,2021-10-12 07:10:42
10212,103006345,黄冈车友0510350,1206307,这车太偏向驾驶员了，副驾驶连个电动座椅都没。太不公平了。,2021-10-11 22:19:58
10213,98115533,大连车友0935254,1206307,油涨价了7.3了,2021-10-11 17:13:44
10214,50621454,apc5g7f,1206307,轻混车不考虑,2021-10-10 09:18:41
10215,6160545,paul027,1206307,严重烧机油解决了吗？,2021-10-08 18:49:20
10216,214714294,南京车友6392887,1206307,试驾了艾维亚版本，感觉还不错,2021-10-08 11:02:38
10217,59963825,向月葵天竺号,1206307,外形不错,2021-10-07 00:02:20
10218,16738187,百色车友3822836,1206307,真的好看,2021-10-04 16:28:03
10219,19869006,荒野大剽客,1206307,买了昂科威s的，几乎全都对又高又硬的刹车踏板不满意，本想着买了就能适应，结果……甚至有哥们切割了刹车踏板自己重新焊接，但还是难用都快崩溃了…我也是因为这个原因直接放弃这车,2021-10-04 08:23:07
10220,7938155,海南海口三亚,1206307,昂科威S 后排空间与昂科威一样宽敞靠背角度可调就好卖了，昂科威S后排靠背座椅太直。,2021-10-04 07:05:21
10221,229329934,双羊相印,1206307,不错不错。外观好看,2021-10-04 05:07:17
10222,19312522,赤赤有名,1206307,优惠有五万么？,2021-10-03 18:09:53
10223,185741503,广州车友0052911,1206307,[吃瓜群众]主打运动的动力比昂科威差,2021-10-01 16:17:46
10224,222710028,之家车友5906032,1206307,说白了，就是昂科拉的升级版，定位不明确，注定会失败,2021-10-01 04:58:49
10225,216999751,不喷国产不骂亲M,1206307,一寸短一寸险，这车太短了,2021-09-30 22:36:58
10226,28816829,GoodLuck丶,1206307,路上看到这个车感觉是真宽,2021-09-29 15:51:48
10227,186614598,南通车友5079493,1206307,xt4<br/>吊打别克所有车型SUV,2021-09-29 14:46:28
10228,4998124,YCH11,1206307,gs四驱20.99差不多,2021-09-29 09:41:21
10229,63090206,于东芮0478,1206307,在好你也是别克，啥东西，,2021-09-28 11:25:40
10230,186598558,苏州车友9227766,1206307,打着摇滚的旗号，干着流行的勾当。,2021-09-27 22:16:40
10231,216933770,风雨同舟66,1206307,如果新款后靠背没有改变，直接不买了。,2021-09-27 13:57:43
10232,210322629,大庆车友3983680,1206307,很喜欢GS的外形和功能，但这个幻影蓝让我犹豫了,2021-09-27 08:02:18
10233,30134341,我的哒令,1206307,好待给个声浪[吃瓜群众],2021-09-26 15:01:49
10234,32138827,80Tim,1206307,动不动GS，真正GS只有君威GS,2021-09-25 19:14:20
10235,3174963,成都车友1419765,1204572,"一.七座的交强险比五座多每年150元.二.五座的少三坐位车就轻.就会审油.提速就快三.好象七坐的比五坐年审麻烦.等等所以就不出五座，气死你们，你们关注290我就不出290.我给你们讲390的好,你们关注390我就不出390.我给你们讲400的强,你们讲92号省油,我给你们讲95号推背感强.奇瑞奇瑞我们真是无语了。毎月这个消量一点不奇怪了。",2022-03-08 20:23:33
10236,214810991,凉山彝族自治州车友6096276,1204572,档把丑到爆，弄个旋钮都比这好看和好用。,2021-11-09 08:41:37
10237,12584349,潘哥2014,1204572,档把太难看了，设计师可呢,2021-11-05 17:45:08
10238,186755062,隔壁的肥佬,1204572,档把换个圆圈的会不会好点,2021-11-03 19:27:40
10239,73453667,邢台车友2577846,1204572,变速箱太low了,2021-10-31 09:56:11
10240,91813577,南充车友0621055,1204572,档把像个什么玩意，一个小钉钉还有什么质感！喜欢红旗HS7那种档把,2021-10-27 09:30:56
10241,204554844,之家车友0901184,1204572,欣赏不来这个车的“美”,2021-10-26 20:43:12
10242,208334193,周口车友4317936,1204572,销量最惨。,2021-10-26 08:44:41
10243,231195976,威海车友9736198,1204572,增加48V轻混就完美了！,2021-10-25 19:57:37
10244,9332801,无线空间,1204572,这车换档位时的正常操作是不是伸出大拇指和食指捏住档把，翘起兰花指优雅的轻轻拨弄。,2021-10-23 03:58:50
10245,24411566,奇瑞情人,1204572,我觉得档把真的要改一下,2021-10-22 18:00:44
10246,57836130,辽阳车友2264574,1204572,挡把不改，坚决不买。受不了那个小东东[翻白眼][翻白眼],2021-10-21 17:31:20
10247,5675324,q笑海q,1204572,刚出个390没卖几天又上个400，老车主情何以堪,2021-10-18 16:03:26
10248,84342243,西南扛霸子,1204572,出6坐，把车轮换为265，50，R19绝对大卖,2021-10-18 15:40:47
10249,84342243,西南扛霸子,1204572,能不能出6座车型？出6座，一定碾压汉兰达，福特领裕,2021-10-18 15:38:43
10250,219315749,无你无他,1204572,看着还是挺不错的,2021-10-17 09:40:36
10251,34322407,午夜的洛杉矶,1204572,星途高端品牌，可是跟奇瑞相似的地方太多了,2021-10-17 07:09:33
10252,92252722,蚌埠车友3058771,1204572,好车…就是前脸贯穿的白色镀铬不该有…弄的像白悼带一样…晦气,2021-10-16 20:05:19
10253,56260200,我本小众,1204572,这块档把设计师与审核者都是人才,2021-10-16 18:19:00
10254,20662253,昵称不能为,1204572,搞不懂，四驱顶配23万，两驱顶配21万，就一个四驱差两万。,2021-10-14 18:30:14
10255,10649054,xzb6988,1204572,空间真不错,2021-10-14 15:00:23
10256,24723687,zhlafxj,1204572,贵，等于死,2021-10-09 10:52:14
10257,10473056,路过的过客11,1204572,揽月和新款gs8那个好,2021-10-09 05:26:40
10258,35052514,小王子与小太阳,1204572,奇瑞的领导层，不出一年半，这车的m3x平台肯定下放放截图和瑞虎,2021-10-08 21:48:55
10259,58720934,拽拽gjz80,1204572,双离合没问题，但是生产厂家是哪家呢？,2021-10-08 20:21:30
10260,218059935,记着往过,1204572,还行,2021-10-08 13:10:25
10261,229762904,还打不,1204572,看看,2021-10-08 08:56:20
10262,226134173,双鸭山车友0042531,1204572,滑轮组没有全部通过，就通过2组。,2021-10-08 07:54:57
10263,226134173,双鸭山车友0042531,1204572,四驱能力弱希望提高四驱能力，厂家不可能不会调教吧。,2021-10-08 07:53:08
10264,42364914,atc7a5s,1204572,双离合变速箱不买，这么大扭矩配双离合，就是为了省成本。白瞎你这个发动机了,2021-10-08 07:45:06
10265,71978934,我山风,1204572,哪里都好，就是样子差同级太多了,2021-10-08 02:27:43
10266,230145010,铜仁车友8479002,1204572,造档把的时候材料都用完了，只剩那一丢丢了,2021-10-08 02:07:04
10267,5870037,huauo,1204572,改款顶配轮胎还没改，大汉穿着高跟鞋出来了。,2021-10-07 22:03:26
10268,72096754,花啦啦418,1204572,不是说400T要上8AT吗？,2021-10-07 20:52:46
10269,93183971,Aj醉酒的疯子,1204572,星途这品牌不行，卖不起这价格！不像领克和魏派，那两个品牌让人都觉得比较高端，但星途就没这号召力了！,2021-10-07 17:22:04
10270,218931149,海底精彩的人,1204572,挺不错的,2021-10-07 16:58:59
10271,23008652,simonarrow,1204572,我记得星途刚开始四驱过交叉轴很猛啊,2021-10-07 16:13:35
10272,12455008,samKTqwr,1204572,比较偏向gs8混动,2021-10-07 15:27:59
10273,178590380,atsa8t9meyy,1204572,是的，那个触控板真是莫名其妙，星途的设计师到底是怎么想的？？？,2021-10-07 08:38:25
10274,193567096,abmcgkia0xr,1204572,加高5加宽10,2021-10-06 20:08:58
10275,6393083,tou唐兄,1204572,星途号称高端品牌，为什么最贵的揽月都没有空气悬挂？,2021-10-04 16:49:45
10276,5375399,huhull,1204572,莫名其妙的触控板，前排储物差评，这点好好学丰田本田，车是拿来用的，手机钥匙各种杂物都放杯架里，真要跑外地我的水放哪？奇瑞内饰设计团队真是空间浪费大师。,2021-10-04 00:11:34
10277,219067493,南通车友8700688,1204572,本地一家ssss牛逼的很，出库费加pdi检测费，上牌费，技术服务费，贷款手续费，谈到这些，扭头就走了，还真拿自己当合资卖……,2021-10-01 08:00:29
10278,8532997,zzclg1001,1204572,请问星途揽月 是要加95号汽油吗？ 能否 将 揽月 打造成 自家旅游 版？,2021-09-30 16:34:01
10279,72375345,成都车友6689216,1204572,不好看，不好看，不好看………,2021-09-29 08:59:50
10280,10885396,信仰1991,1204572,就是档把的问题，盲操不太好操作，等空了去试驾一下看看,2021-09-29 08:19:33
10281,56568848,PHZ5,1204572,国货之光,2021-09-24 03:55:51
10282,6756908,an7lws3g9,1204572,这前头一点型欲都没有,2021-09-22 22:47:48
10283,55994954,鸡公车不烧油,1204572,上坡是否要牛拉,2021-09-22 20:22:34
10284,180679464,惠州车友5816479,1204572,听我的，赶紧去整个容，把前脸弄好看点，车尾别搞那么高，弄扁平点,2021-09-22 12:28:10
10285,12316216,Q_Dacne,1204604,这些车型中，发动机最牛逼的还是日产的vc tutbo发动机，很迅猛，要不是匹配了cvt，他的加速应该是6秒内,2022-03-13 19:28:58
10286,12316216,Q_Dacne,1204604,阿尔法呢？不带他玩？人家可是有法拉利底子,2022-03-13 19:23:53
10287,207855646,无锡车友7690621,1204604,轮上功率不应该算净功率，就应该算标称功率,2022-02-20 17:16:56
10288,219962734,剑圣180,1204604,宝马的发动机的马力扭矩曲线，简直是艺术，太牛了。<br/>2000转时的马力比其它车大一倍，之后稳定上升，像自吸的感觉。。扭矩2000转就到了350最大扭矩，一直到6500转才掉压，太牛。,2022-02-09 17:20:40
10289,224826765,上海车友2948885,1204604,卧槽，怎么没有福特的探险,2022-02-07 16:05:08
10290,206967220,长春车友8166355,1204604,路虎发现运动才是重剑无锋，大巧不工！持续的高扭输出！,2022-01-30 23:09:32
10291,101833709,u股海护航,1204604,先交定金点解点解新疆大学简单机械奖学金经济学家。,2021-12-10 08:56:46
10292,34560533,鼠式超重型自行高炮,1204604,林肯标称扭矩390实测只有311？,2021-11-29 23:55:29
10293,5006817,勇闯格聂,1204604,把这几款车都进行麋鹿测试看看，一定很精彩,2021-10-23 14:22:33
10294,228818451,昆明车友1793424,1204604,别的不说，宝马的传动效率公认的好,2021-10-12 19:17:28
10295,48426078,无双居士666666,1204604,还有好几个测试根本没上曲线图。希望编辑把曲线图也补充在结尾处。,2021-10-07 16:56:41
10296,48426078,无双居士666666,1204604,请问一下编辑，曲线图怎么没有1000-2000转速之间的曲线啊？,2021-10-07 16:55:23
10297,185892737,aummtubkbkf,1204604,😂,2021-10-07 00:38:04
10298,86201488,贵阳车友4292622,1204604,通用和福特的变速箱传动效率居然是数一数二的！意不意外？,2021-10-02 22:39:09
10299,12754592,real_vc,1204604,这个我觉得应该把二个表中的百分比相乘，最后按高到低再排一下，毕竟对消费者来说，就是看到宣传的功率以及最终轮上的功率（实开感受）,2021-09-26 15:49:39
10300,10600542,sooooon,1204604,国产红旗H9，标称功率245，轮上实测153.....国产这方面距离这些豪华品牌实在还差得远。哈弗不错，标称204，轮上就有166.,2021-09-25 21:22:34
10301,10752881,andyfu2018,1204604,X4?为什么不是X3,2021-09-25 20:28:18
10302,224594321,合肥车友1492116,1204604,所以Q5用221的输出也不对劲,2021-09-23 21:57:56
10303,206846530,贵阳车友3431434,1204604,看来宝马在动力输出上还是最靓的仔,2021-09-23 12:24:01
10304,206846530,贵阳车友3431434,1204604,glc，q5对标的应该是x3，怎么选了个x4？,2021-09-23 12:16:11
10305,98172614,南宁车友9037480,1204604,宝马的扭矩曲线独一无二呀。难道是运动模式涡轮根本没泄压歧管一直满压。用vvl控制转速，全油门就气门最大升程。才有这个响应，还是说在变矩器调教上下文章了[疑问],2021-09-23 10:41:09
10306,3545393,MMdeFans,1204604,讴歌AT传动效率居然不如英菲尼迪CVT[嘿嘿],2021-09-20 10:48:10
10307,2291248,Gene2010,1204604,沃尔沃双料垫底，但是0-100加速并不差。。。总感觉哪里不科学,2021-09-20 09:15:35
10308,4511607,vit_lee,1204604,颗粒捕捉器会教一众2.0T做人的。,2021-09-20 02:41:38
10309,6038394,商杰,1204604,看来沃尔沃的这套轻混确实还很欠火候。,2021-09-19 23:50:33
10310,8457250,无雨无星,1204604,沃尔沃应该加测一个刷了北极星程序的版本的测评，轮上要才160匹是不可能做到零百加速进7S的,2021-09-19 22:27:34
10311,35866178,成都车友6287476,1204604,奥迪扭矩来打早切款，但是后期掉得比较快。功率4300能达到峰值。应该是有意调教峰值考前。<br/>宝马确实驾驶者之车，功率线性增长，操控一定很自如。,2021-09-19 18:18:27
10312,86300737,Llueve,1204604,只给林肯用92号油是为啥，充值不够？,2021-09-19 16:48:21
10313,6492109,无焰煮,1204604,"开老宝马的X1 S18,270牛米比开我的350牛米的还有力，响应也更快，看了评测真的是有数据做支撑了。",2021-09-19 16:38:57
10314,66863000,成都车友1253186,1204604,一句话总结：贵的宝马奔驰，就是好,2021-09-19 14:33:55
10315,4617219,风云之路云游四海,1204604,看看,2021-09-19 12:53:27
10316,4310731,gaodi001,1204604,看看,2021-09-19 09:11:42
10317,5917169,爱你在秋天,1204604,不错的对比,2021-09-19 07:15:12
10318,34759336,风驰电掣coupe,1204604,两款日系真丢人，就啪啪打脸。,2021-09-19 07:06:50
10319,16019061,BASD_来来,1204604,为什么是X4？你个进口的乱入了吧？难道小编策划时不知道？不会是因为“别摸我”没…………,2021-09-19 06:43:20
10320,4617219,风云之路云游四海,1204604,看看,2021-09-18 12:31:28
10321,188272125,北京车友1410217,1204604,首先，这个测试功率的方法和数据是不是被认可？其次，这些车型里只有沃尔沃是全时四驱，尽管后轮只有5，但其他都是适时四驱。轮上功率怎么有可比性！,2021-09-18 09:48:44
10322,34817677,长夜将休,1204604,真搞不懂编辑的用心何在，同级别的是宝马X3出厂，非要搞个X4轿跑的调教来，不伦不类的。纸面数据看起来毫无意义，你拿到路面上跑一跑看看？爬坡过水看看？谁买车做滑轮测试啊？实用和性价比才是硬道理。消费者又不傻。宝马X4多少钱？？？50万？？？,2021-09-18 07:13:37
10323,11232990,杭州车友0547203,1204604,没意义，人家标记的发动机动力只是裸机，你车重加上自然就低了，这就好比你汽车坐5个人和1个人的油耗，加速能一样？,2021-09-18 06:41:42
10324,6417161,茶韵香茗,1204604,想知道，适时四驱和全时四驱对结果有没有影响,2021-09-18 06:33:43
10325,7892244,GX369,1204604,66,2021-09-18 06:32:32
10326,7892244,GX369,1204604,66,2021-09-18 06:32:13
10327,5431433,极真小宝,1204604,日系英系沃尔沃确实垃圾，美系正常，德系确实很强,2021-09-18 06:17:10
10328,3531046,tangkai19850812,1204604,放一起比比加速才是硬道理，搞这么复杂的测试没啥意义，传递效率低一些就跑得慢？加速实测恐怕正好相反。,2021-09-18 06:14:17
10329,194259811,驻马店车友1427850,1204604,丰田汉兰达的2.0T没让参加是为何呢？,2021-09-18 04:18:50
10330,186566260,网络正义,1204604,为啥没有普拉多……[吃瓜群众],2021-09-18 03:16:15
10331,5101791,黑夜中穿行,1204604,没有捷豹FPACE，或者说路虎发现是一样的？,2021-09-18 01:54:07
10332,35402700,干海椒猫,1204604,从动力曲线可以看出，美系车的劣势很明显。其他发动机基本是2000左右就爆发最高扭矩，美系基本要3000甚至4000过后才爆发最高扭矩。,2021-09-18 01:04:38
10333,199427680,伪操控伪运动baoma,1204604,1，性能看：起步0-100，高速400米和800米 。2，操控看：跑圈圈速。3，跑湿滑赖路上坡。4 ，刹车油耗。这四项都名列前茅是综合性能最好的车。搞其他的都何实际意义？？,2021-09-18 00:50:16
10334,34762516,听说你是我的眼,1204604,奔驰宝马果然名不虚传，奥迪是真拉跨,2021-09-18 00:19:03
10335,59864155,好运是否会眷顾Sha瓜,1202697,启辰大V还不错，颜值高，三菱发动机技术成熟稳定，1.5T动力190匹，很给力，又省油,2021-10-31 09:23:44
10336,218238784,胡萝卜的春天,1202697,启辰大V用实力说话，历经三年多的研发，启辰大V试验车有累计超100万公里的道路检验，经历了三轮三高测试（高温/高原/高寒）的严苛检验，与日产同标准的合资质量管理，确保品质稳定耐久可靠。,2021-10-30 23:51:31
10337,224874172,南宁车友6093939,1202697,和哈弗神兽长得一样的，太像了,2021-10-24 11:38:20
10338,170949907,之家车友6228259,1202697,看看吧,2021-10-23 10:17:50
10339,59864155,好运是否会眷顾Sha瓜,1202697,三菱发动机不错的，技术成熟稳定，动力好，油耗低，耐用就可以了,2021-10-21 18:59:23
10340,16658524,陇上江南2015,1202697,现在这个年代了  居然还有车企在用三菱发动机的,2021-10-20 18:33:43
10341,37773206,河南最后一位帅哥,1202697,价格有没有更加优惠些呢？？哈,2021-10-18 13:29:12
10342,5897483,泰蓝海景,1202697,底盘是不是有点低？,2021-10-15 21:54:20
10343,174450536,深山老周,1202697,干式经过三年超百万公里验证，更加完善了，而且启辰大V动力总成有质保，还是值得信赖的,2021-10-15 10:31:06
10344,10212706,我开车很慢,1202697,最起码配合湿式双离合,2021-10-14 20:26:10
10345,230383282,几点能到,1202697,看看,2021-10-13 09:54:58
10346,178570258,神舟9舰,1202697,干嘛用干式双离合，消费者讨厌什么你什么？,2021-10-12 19:42:40
10347,218238784,胡萝卜的春天,1202697,高颜值大V，内饰及智联方面都非常实用，完全从客户角度考虑，期待去试驾。,2021-10-08 18:00:08
10348,16314180,政心诚意,1202697,弱弱的问下，  为什么日产有自己发动机和变速箱不用，还买别人的，   是不是说明，买的这个三菱发动机和变速箱价钱比自己做一个的成本还低？？😂,2021-10-05 11:02:43
10349,226317752,临沂车友1303804,1202697,说真的。有点失望,2021-10-04 22:59:03
10350,174214549,_老司_机带带我_,1202697,大V挺不错的，外观时尚潮流，内饰空间宽敞，坐起来很舒服，配置也不错，性价比挺高的，1.5T的动力马力达到190匹，油耗也低,2021-10-01 13:09:26
10351,3150304,车顶好软阿ABCD,1202697,这车卖不了几辆的，这个尺寸的车好卖的很多，你挤进去就是找死。变速箱哪怕你用日产的CVT也好啊，双离合起码用湿的吧，在一个说既然是背水一战了那就做个大的车，就这个造型做到4.8以上用日产的退休2.0、2.5配CVT，中国东部巡展试驾活动搞起来，把日产换标说起来，把领导层换掉看看这几年启辰都做了些什么车。,2021-09-30 07:07:08
10352,205818607,北京车友3760655,1202697,三菱发动机，干双，就差手摇车窗了，要点臂脸🐴,2021-09-29 04:15:59
10353,62058298,赣州车友3908678,1202697,整个东风汽车经常有新车上市，上市前吹一番，然后每个月卖百把台，最后亏得一塌胡涂。,2021-09-28 18:29:38
10354,14590608,贵阳车友7109363,1202697,干式就已经输了,2021-09-28 00:31:22
10355,75116414,HHT2,1202697,卖不动,2021-09-27 11:02:41
10356,9156806,青牛123,1202697,这名就有些杀马特,2021-09-27 07:11:53
10357,204419389,黑色冷酷小轩轩,1202697,启辰大V，内外兼优。真的心动了,2021-09-26 23:32:34
10358,204419389,黑色冷酷小轩轩,1202697,启辰大V真给力！看得我都有点冲动了！,2021-09-26 23:30:33
10359,174780029,白粥配榨菜_,1202697,启辰大V，给我感觉还行吧！关键价格能接受！,2021-09-26 23:28:10
10360,174780029,白粥配榨菜_,1202697,启辰大V的动力足够了，发动机的动力输出总体来说是令人满意的。,2021-09-26 23:26:53
10361,94836474,东莞车友8491664,1202697,河池没经销商,2021-09-26 20:18:27
10362,174214549,_老司_机带带我_,1202697,大V很不错，外观内饰都可以，配置也比较齐全家用代步不错的选择，动力也比较充足，质量稳定,2021-09-25 13:30:13
10363,227406612,广州车友6096241,1202697,论坛逛千遍，不如4儿子那走一遍,2021-09-25 11:39:26
10364,227406612,广州车友6096241,1202697,只有自己试驾，才能领略大V的风采,2021-09-25 11:38:58
10365,226809060,金宝宝gooc0z,1202697,启辰大V为年轻的你打造完美体验，启辰大V将为你带来更多的惊喜体验。,2021-09-24 18:41:05
10366,228244263,映日荷花别样红,1202697,启辰大V是一款为年轻人打造的超酷超帅的suv，年轻人买车首选。,2021-09-24 17:48:25
10367,8892460,Mancheste,1202697,相比湿式双离合，干式双离合传动效率更高，达到了95%、速比高达7.47，动力在各个环节的损失更小，提速更快、超速更爽,2021-09-24 17:44:56
10368,17886963,vv同学,1202697,颜值高，值得试驾感受一下,2021-09-24 17:44:54
10369,227406612,广州车友6096241,1202697,三菱：军工级品质代名词，双离合变速箱：国内欧系车主打变速箱，多款月销过万车型均搭载，大V的确是部好车,2021-09-23 17:59:33
10370,59621704,范KUI,1202697,在鲁朗拍的吧！每天都看到你们在恒大酒店门口,2021-09-23 01:14:29
10371,35377527,龙行天涯2016,1202697,三菱发动机，干式双离合，就这二点，这车注定凉,2021-09-22 16:11:02
10372,104557595,碎月轩,1202697,内部的设计看起来还是很舒适的，颜色的搭配打理起来也比较的容易,2021-09-22 15:16:49
10373,24120137,嘿拽,1202697,配置还是很丰富的该有的都有了，空间感也不错,2021-09-22 15:13:03
10374,26298815,铿锵孓凵,1202697,座椅的设计舒适性和包裹性看着还是可以的，上市后要去试驾看看,2021-09-22 15:11:06
10375,172981805,格外小平静,1202697,确实家用的话这款车是不错的选择，看好启辰大V！,2021-09-22 15:04:49
10376,105242009,有车男无车更难,1202697,设计很人性化的一款紧凑型SUV，空间配置都是不错的,2021-09-22 15:03:12
10377,28924419,风之羽柔,1202697,在宽度上确实是不错的一款车，长轴距和宽车身的确能带来更大的空间体验,2021-09-22 15:01:12
10378,27330480,志的小仙女,1202697,智能化和科技化的一款车子，家用也是不错的选择,2021-09-22 14:58:29
10379,102468926,西安车友5127440,1202697,"这车后排空间可以，尾箱的空间也不错,空间大的车子还是很受欢迎的",2021-09-22 14:55:02
10380,33162816,天使嚼糖豆,1202697,期待你的入市表现，很看好你啊,2021-09-22 14:52:02
10381,29021888,妍颖涯,1202697,语音操控、车联网、实时导航等车载高科技，配置很丰富，想去试驾看看,2021-09-22 14:45:43
10382,22243956,有木有你懂的,1202697,中控角度设计合理，出现反光的情况很少，屏幕足够清晰鲜艳，操作流畅，用起来挺爽的,2021-09-22 14:41:52
10383,102634402,一脚射门打中观众了,1202697,内饰不同的颜色搭配，给我不是很单一的感觉，很舒服。,2021-09-22 14:35:52
10384,34528981,吉普塞男人,1202697,这车中控的设计也是比较简单，操作起来很便捷的设计,2021-09-22 14:30:01
10385,6670213,flyawayaway,1197951,也在看电动车，感觉ID挺好，但只是电动车，不是智能电动车,2022-02-25 19:21:52
10386,189351830,青岛车友3438635,1197951,就看悬架，刹车，还是特斯拉最良心。,2022-01-21 23:21:12
10387,7817945,当爱与恨交织,1197951,要是大众再优惠3万上下 结局就会不一样了,2021-12-21 11:50:13
10388,60276147,苏州车友6219133,1197951,前怕狼后怕虎，喷子眼中无好车，哈哈😄,2021-12-14 16:01:28
10389,14266104,Lion123888,1197951,各有千秋一台新势力一台大众新能源,2021-11-28 07:04:22
10390,78684639,只能喝五瓶,1197951,还有鼓刹？,2021-11-10 22:40:53
10391,3038377,暴风小饭,1197951,你大爷还是你大爷，大众还是那个最均衡的，，昨天商场刚好有特斯拉和ID6，一对比差距很多，车门厚重，车门密封性，门外拉手便利性，内饰高级感，空间，ID6都完胜y，，，或许y真的除了提速快以外，就剩老马的航天梦支持了，实车没那么惊艳，就像文章测评的，特斯拉仅仅代步够用而已，大多数方面都不如传统燃油车,2021-11-07 00:36:11
10392,93987426,ap9b2lfr8,1197951,都不错,2021-11-05 00:31:55
